Pop,ID,sire,dam,OrigSireID,OrigDamID,sib,block_9,blockNum,FlwrPos,PetLen,PetWid,Tube,ShrtFil,LongFil,Pistil,ovules,plantingDate,germTime,germ2flwr,plant2Flwr,NumVernal,DaysVernal,1stFlwrHgt_cm,LeafNum,Measurer
NAAU,230,951,956,6,14,a,2,12,3,10.21,7.36,11.1908,9.2628,11.4399,12.1379,8,8-Jul-04,4,22,26,0,0,16.6,3,Steve
NAAU,293,975,976,46,48,b,9,37,4,9.83,7.51,10.5434,8.9223,11.673,12.9795,13,8-Jul-04,4,22,26,0,0,15,4,Steve
NAAU,287,973,978,41,50,c,4,52,3,10.62,7.32,12.2483,10.3024,13.0966,15.0076,8,8-Jul-04,4,22,26,0,0,18,3,Steve
NAAU,222,949,951,4,6,a,6,107,3,11.56,7.48,11.2739,8.6939,11.1867,15.055,10,8-Jul-04,4,22,26,0,0,26,.,Steve
NAAU,286,973,978,41,50,b,1,9,3,10.42,7.51,12.363,10.7927,13.9128,15.2847,12,8-Jul-04,4,22,26,0,0,22,3,Steve
NAAU,241,956,958,14,19,b,4,71,4,11.92,10.18,11.8841,10.0221,12.7587,15.4166,13,8-Jul-04,4,22,26,0,0,23.5,4,Steve
NAAU,292,975,976,46,48,a,4,64,6,8.88,5.11,10.8318,8.2071,11.2641,15.8166,12,8-Jul-04,4,22,26,0,0,20,6,Steve
NAAU,295,975,976,46,48,d,1,1,3,9.76,6.58,11.8473,8.7357,11.5316,15.9446,10,8-Jul-04,4,22,26,0,0,15,4,Steve
NAAU,231,951,956,6,14,c,3,46,4,9.36,7.32,11.8929,8.9741,11.5137,10.8193,7,8-Jul-04,5,22,27,0,0,22,3,Steve
NAAU,258,962,966,24,28,d,9,41,3,9.02,6.98,10.4556,8.0542,11.1635,11.8854,9,8-Jul-04,4,23,27,0,0,17.5,5,Steve
NAAU,246,957,962,15,24,c,1,17,4,11.34,7.74,11.8061,7.7935,11.2718,12.1069,8,8-Jul-04,4,23,27,0,0,24,3,Steve
NAAU,273,969,971,31,37,d,7,142,3,10.16,6.76,10.6323,9.0723,10.4756,12.7136,9,8-Jul-04,4,23,27,0,0,28,5,Steve
NAAU,249,959,963,21,25,b,7,146,3,11.33,7.53,11.975,10.1179,13.5118,13.3348,9,8-Jul-04,4,23,27,0,0,26,4,Steve
NAAU,223,949,951,4,6,b,2,28,4,10.37,7.53,11.4251,8.0614,10.1001,13.3455,8,8-Jul-04,4,23,27,0,0,23.4,4,Steve
NAAU,261,963,965,25,27,d,5,106,3,.,.,11.2023,9.1723,12.2921,13.8706,10,8-Jul-04,4,23,27,0,0,25.4,5,Steve
NAAU,297,976,977,48,49,b,3,78,4,10.91,7.24,11.9908,9.8988,12.7426,13.9287,11,8-Jul-04,4,23,27,0,0,27,5,Steve
NAAU,259,963,965,25,27,b,2,20,8,10.68,6.27,10.8365,9.5349,12.2931,16.8403,11,8-Jul-04,6,22,28,0,0,18,4,Steve
NAAU,255,960,961,22,23,d,9,43,6,7.08,4.12,10.9563,7.8506,11.971,11.481,10,8-Jul-04,4,24,28,0,0,21,3,Steve
NAAU,236,952,955,7,13,d,7,138,3,9.64,7.01,10.7932,8.963,12.0773,11.9939,11,8-Jul-04,4,24,28,0,0,24,5,Steve
NAAU,299,978,948,50,1,a,1,6,3,9.6,5.48,12.0797,10.0467,12.7548,13.5156,10,8-Jul-04,4,24,28,0,0,19,4,Steve
NAAU,268,965,970,27,36,d,3,73,3,9.85,5.41,11.8699,9.073,12.2472,13.5932,8,8-Jul-04,4,24,28,0,0,17,4,Steve
NAAU,257,962,966,24,28,c,8,148,8,12.64,7.24,12.1594,10.1602,13.013,14.3121,8,8-Jul-04,4,24,28,0,0,24,4,Steve
NAAU,298,976,977,48,49,d,6,112,10,12.1,6.01,12.6618,9.3206,12.9693,14.5256,9,8-Jul-04,4,24,28,0,0,20,4,Steve
NAAU,266,965,970,27,36,b,8,139,6,10.24,6.3,10.9307,9.835,12.7914,14.8206,8,8-Jul-04,4,24,28,0,0,12,4,Steve
NAAU,226,950,953,5,10,a,7,125,12,12.31,6.98,10.3716,7.5692,11.0125,16.1569,13,8-Jul-04,4,24,28,0,0,26,4,Steve
NAAU,280,971,974,37,45,c,3,45,6,9.13,6.36,10.8185,8.9474,11.7613,11.4554,8,8-Jul-04,4,25,29,0,0,22.5,5,Steve
NAAU,225,949,951,4,6,d,4,75,5,10.96,7.08,11.7138,9.3331,11.9567,15.5033,7,8-Jul-04,4,25,29,0,0,31,4,Steve
NAAU,263,964,968,26,30,b,6,115,7,11.95,7.04,11.7771,9.7479,11.7179,12.7585,7,8-Jul-04,5,25,30,0,0,33.5,4,Steve
NAAU,248,959,963,21,25,a,6,91,8,14.55,8.08,12.5999,9.9163,13.2008,14.4633,11,8-Jul-04,5,25,30,0,0,28,5,Steve
NAAU,291,974,975,45,46,d,6,116,7,10.37,6.26,11.6129,8.7994,12.0633,8.4616,9,8-Jul-04,4,26,30,0,0,20,3,Steve
NAAU,278,971,974,37,45,a,1,14,4,9.01,5.52,9.7088,7.1868,10.1187,11.2725,10,8-Jul-04,4,26,30,0,0,19,4,Steve
NAAU,242,956,958,14,19,c,5,93,9,10.94,7.59,10.3177,8.4212,11.0649,11.9735,9,8-Jul-04,4,26,30,0,0,32,6,Steve
NAAU,245,957,962,15,24,b,6,103,8,10.22,6.55,11.9015,10.0641,12.6083,12.8386,10,8-Jul-04,4,26,30,0,0,27,4,Steve
NAAU,279,971,974,37,45,b,5,90,6,9,6.07,11.5312,9.4217,12.4826,12.8563,7,8-Jul-04,4,26,30,0,0,26,4,Steve
NAAU,284,972,950,38,5,d,9,156,4,11.85,8.16,11.0934,8.5187,11.8178,13.8532,10,8-Jul-04,4,26,30,0,0,24,4,Steve
NAAU,301,978,948,50,1,c,9,38,3,13.3,6.34,12.2716,9.5514,12.5988,15.0255,12,8-Jul-04,4,26,30,0,0,28,3,Steve
NAAU,232,951,956,6,14,d,4,63,3,12.19,7.11,12.5728,9.5902,12.9102,13.8887,10,8-Jul-04,9,23,32,0,0,14,4,Steve
NAAU,256,962,966,24,28,a,2,16,4,7.37,6.3,11.0539,8.4079,12.8628,12.6356,10,8-Jul-04,5,27,32,0,0,14,4,Steve
NAAU,265,964,968,26,30,d,2,4,5,10.26,5.78,12.5854,9.8542,12.8264,13.7217,11,8-Jul-04,5,27,32,0,0,14,3,Steve
NAAU,290,974,975,45,46,c,3,69,7,10.96,7.53,12.484,9.6878,12.3012,14.0944,10,8-Jul-04,5,27,32,0,0,18,4,Steve
NAAU,272,969,971,31,37,c,4,55,3,11.78,7.35,9.8909,7.868,11.1385,12.786,8,8-Jul-04,4,28,32,0,0,25,4,Steve
NAAU,270,969,971,31,37,a,7,149,4,11.82,7.86,12.4632,8.5532,12.036,13.0112,9,8-Jul-04,4,28,32,0,0,24,6,Steve
NAAU,289,974,975,45,46,b,4,47,3,10.44,6.12,11.2678,9.4565,13.2805,14.3004,8,8-Jul-04,4,28,32,0,0,20,3,Steve
NAAU,250,959,963,21,25,c,3,58,5,14.52,7.46,12.961,10.6035,14.5576,14.3366,10,8-Jul-04,4,28,32,0,0,23,7,Steve
NAAU,229,950,953,5,10,d,8,131,4,14,7.83,10.6105,8.3397,11.1864,14.8075,10,8-Jul-04,4,28,32,0,0,34,5,Steve
NAAU,281,971,974,37,45,d,7,150,4,8.4,5.81,9.9791,8.2743,11.0612,12.1225,11,8-Jul-04,5,32,37,0,0,24.4,.,Steve
NAAU,233,952,955,7,13,a,3,65,x3,11,5.88,10.5753,8.5571,11.4412,12.6417,9,8-Jul-04,7,31,38,0,0,30.8,6,Allison
NAAU,235,952,955,7,13,c,5,97,x4,10.42,7.17,10.4334,7.9351,11.0726,14.11,12,8-Jul-04,7,31,38,0,0,17.2,5,Allison
NAAU,288,974,975,45,46,a,9,42,3,10.96,5.56,10.7313,8.8675,12.4594,14.3632,9,8-Jul-04,4,35,39,0,0,26,5,Steve
NAAU,300,978,948,50,1,b,2,8,5,10.01,5.72,10.82,7.0231,11.9259,12.8151,11,8-Jul-04,8,32,40,0,0,36,4,Steve
NAAU,271,969,971,31,37,b,3,50,x4,9.52,6.7,10.5275,8.0611,10.9245,12.2632,6,8-Jul-04,4,37,41,0,0,52.5,9,Allison
NAAU,267,965,970,27,36,c,3,49,5,9.6,6.35,11.2197,9.1661,12.1563,13.8455,6,8-Jul-04,5,37,42,0,0,51.9,8,Allison
NAAU,275,970,973,36,41,b,1,10,7,10.92,8.42,11.7839,9.1422,12.2315,14.0798,7,8-Jul-04,17,26,43,0,0,14,5,Steve
NAAU,238,954,957,11,15,b,5,109,3,11.94,8.92,9.5052,7.6329,9.8109,11.3293,7,8-Jul-04,4,39,43,0,0,45,8,Steve
NAAU,239,954,957,11,15,c,5,86,6,8.29,6.1,11.9586,9.2755,11.6648,12.4812,9,8-Jul-04,5,43,48,0,0,63.5,.,Allison
NAAU,234,952,955,7,13,b,9,44,5,11.83,6.64,11.1485,9.024,11.1331,13.887,11,8-Jul-04,7,48,55,0,0,14.3,5,Allison
NAAU,283,972,950,38,5,b,2,11,x5,10.57,7.26,9.7883,7.3591,10.179,11.6705,10,8-Jul-04,17,40,57,0,0,34,6,Allison
NAAU,282,972,950,38,5,a,6,108,6,11.28,7.28,11.2741,8.4458,11.1194,12.3773,12,8-Jul-04,31,38,69,0,0,43.6,4,Allison
NAAU,237,954,957,11,15,a,4,56,4,11.14,8.55,10.2225,8.1634,10.3172,12.5763,9,8-Jul-04,28,54,82,0,0,32.9,6,Allison
NAAU,228,950,953,5,10,c,6,83,6,11,6.54,10.3129,8.0553,10.5309,15.7518,13,8-Jul-04,50,36,86,0,0,46.1,4,Allison
NAAU,269,967,966,29,28,b,3,54,10,9.72,5.43,9.9757,8.6039,10.4021,12.7326,12,8-Jul-04,78,27,105,0,0,12.6,3,Allison
NAAU,247,957,962,15,24,d,8,132,x4,7.76,5.81,10.0797,8.5054,9.4888,10.7293,10,8-Jul-04,5,.,.,.,.,24.3,4,Steve
NAAU,251,959,963,21,25,d,8,147,6,9.94,6.41,10.8281,9.2325,11.6569,12.7634,10,8-Jul-04,5,.,.,.,.,35.8,5,Steve
NAAU,264,964,968,26,30,c,5,81,3,11.31,8.45,10.4604,9.0957,11.2053,13.8985,8,8-Jul-04,5,.,.,.,.,30.2,4,Steve
NAAU,227,950,953,5,10,b,3,74,x5,11.53,8.98,10.117,7.444,10.3086,14.2323,14,8-Jul-04,4,.,.,.,.,27.3,3,Steve
NAAU,296,976,977,48,49,a,4,67,3,10.21,8.75,12.1391,10.0245,12.1761,14.4851,9,8-Jul-04,4,.,.,.,.,35.5,5,Steve
SAES,314,981,993,3,43,d,8,131,3,6.7,3.89,11.4778,7.4116,10.3892,10.0382,.,8-Jul-04,4,35,39,0,0,45,7,Steve
SAES,335,987,985,26,19,b,5,113,4,9.9,5.52,10.5226,6.6249,10.3379,11.3286,.,8-Jul-04,4,36,40,0,0,32,6,Steve
SAES,329,985,981,19,3,d,5,109,4,8.99,6.4,10.7187,7.0367,10.8394,11.141,.,8-Jul-04,5,45,50,0,0,29,8,Steve
SAES,336,987,985,26,19,c,1,17,3,8.57,5.28,11.0308,7.0353,10.8948,11.2153,.,8-Jul-04,4,46,50,0,0,32,9,Steve
SAES,320,983,984,12,13,b,9,44,3,8.96,6.08,10.7791,7.8454,11.2241,11.469,3,8-Jul-04,4,56,60,0,0,20.1,12,Allison
SAES,327,985,981,19,3,b,4,56,4,8.31,4.97,12.0215,8.7618,11.989,13.2871,4,8-Jul-04,5,66,71,0,0,6.2,13,Allison
SAES,312,981,993,3,43,b,3,74,3,9.27,6.44,12.3222,8.5079,12.189,13.4694,1,8-Jul-04,4,69,73,0,0,6.5,17,Allison
SAES,307,980,989,2,32,a,6,107,10,8.86,5.05,10.8034,8.4635,11.1521,12.7571,1,8-Jul-04,6,73,79,0,0,30.4,14,Allison
SAES,330,986,983,25,12,a,4,59,5,8.37,4.99,10.1,8.5754,10.7851,13.5751,4,8-Jul-04,6,78,84,0,0,19.2,11,Allison
SAES,309,980,989,2,32,c,5,114,4,7.57,4.26,11.9313,9.1254,12.3853,12.0978,4,8-Jul-04,8,77,85,0,0,17.1,12,Allison
SAES,333,986,983,25,12,d,8,144,8,10.19,5.25,10.1126,8.2712,11.1822,12.6974,3,8-Jul-04,8,175,183,1,30,24.9,12,Allison
SAES,334,987,985,26,19,a,6,103,3,9.29,5.71,11.1483,7.4265,11.1575,11.4976,4,8-Jul-04,5,196,201,1,30,13.6,13,Allison
SAES,326,985,981,19,3,a,2,24,7,9.85,6.16,10.7527,8.5783,11.2915,12.6663,1,8-Jul-04,6,196,202,1,30,8.9,22,Allison
SAES,328,985,981,19,3,c,5,86,3,8.36,5.65,10.6059,7.5872,11.173,12.4659,4,8-Jul-04,8,195,203,1,30,25.3,19,Allison
SAES,315,982,990,9,33,a,2,12,6,8.16,5.34,11.0049,7.9916,11.3354,11.3497,2,8-Jul-04,10,196,206,1,30,19.4,28,Allison
SAES,339,988,986,28,25,c,6,100,x3,8.68,4.56,9.5146,6.7878,9.0875,10.3265,4,8-Jul-04,6,209,215,1,30,63,11,Allison
SAES,325,984,982,13,9,d,8,147,x1,7.57,4.47,10.1048,6.9574,9.8459,12.2257,3,8-Jul-04,5,214,219,1,30,50.5,20,Allison
SAES,305,979,995,1,47,c,7,126,x3,8.38,4.88,9.9686,7.7718,10.7535,12.0396,.,8-Jul-04,4,221,225,1,30,65,.,Allison
SAES,358,994,979,44,1,d,2,27,5,7.64,4.82,9.7455,6.3312,9.1349,12.0407,3,8-Jul-04,5,222,227,1,30,58,12,Allison
SAES,322,984,982,13,9,a,6,91,7,8.63,4.74,10.0584,7.5419,10.272,12.5548,4,8-Jul-04,4,227,231,1,30,35.6,19,Allison
SAES,353,992,991,40,35,c,3,49,x3,7.28,4.43,9.3448,6.3171,8.4903,10.7049,8,8-Jul-04,5,227,232,1,30,49.7,20,Allison
SAES,357,994,979,44,1,c,6,87,x2,7.92,4.39,10.4397,7.3576,9.5425,11.0485,1,8-Jul-04,4,228,232,1,30,47.5,17,Allison
SAES,304,979,995,1,47,b,8,136,x2,7.16,6.17,10.0566,8.258,11.2684,12.4794,4,8-Jul-04,4,230,234,1,30,56.1,21,Allison
SAES,337,988,986,28,25,a,7,137,5,8.54,6.07,8.7801,7.3383,9.6881,10.2658,2,8-Jul-04,4,231,235,1,30,62.6,20,Allison
SAES,350,991,988,35,28,c,5,81,7,7.94,7.31,10.0211,7.831,10.2498,12.1479,2,8-Jul-04,4,231,235,1,30,51,16,Allison
SAES,321,983,984,12,13,d,7,138,4,9.45,6.48,10.728,8.4898,10.7261,12.2742,1,8-Jul-04,12,224,236,1,30,36.7,20,Allison
SAES,343,989,980,32,2,c,8,148,5,8.56,5.35,10.2516,7.3943,9.873,12.0627,2,8-Jul-04,11,225,236,1,30,45.8,21,Allison
SAES,338,988,986,28,25,b,8,152,x6,8.58,5.1,9.789,7.6203,9.8888,11.1669,5,8-Jul-04,4,234,238,1,30,55.6,19,Allison
SAES,313,981,993,3,43,c,6,83,1,7.87,6.35,10.4207,7.5805,10.3333,11.668,3,8-Jul-04,4,234,238,1,30,36.5,25,Allison
SAES,306,979,995,1,47,d,6,96,x2,8.49,4.79,9.542,7.5066,10.2022,10.4957,3,8-Jul-04,5,234,239,1,30,57.6,23,Allison
SAES,303,979,995,1,47,a,8,124,x3,8.04,5.45,9.8996,7.6679,10.8156,11.0862,4,8-Jul-04,4,235,239,1,30,33.1,20,Allison
SAES,356,994,979,44,1,b,3,54,x4,7.51,5.01,9.9458,7.1572,9.6562,11.2231,2,8-Jul-04,4,235,239,1,30,35.6,15,Allison
SAES,352,992,991,40,35,a,8,143,x2,8.52,5.19,10.966,7.5393,10.3024,12.2173,4,8-Jul-04,7,234,241,1,30,51.5,20,Allison
SAES,342,989,980,32,2,b,5,82,2,8.57,5.64,11.0175,8.3649,11.2813,10.3028,2,8-Jul-04,4,237,241,1,30,24.4,18,Allison
SAES,346,990,994,33,44,c,8,127,6,7.39,3.88,8.2152,5.7476,7.7176,8.1152,4,8-Jul-04,4,238,242,1,30,41.6,15,Allison
SAES,355,994,979,44,1,a,9,154,x6,8.37,4.92,8.9718,6.5929,8.8897,10.8676,4,8-Jul-04,4,240,244,1,30,39.8,16,Allison
SAES,345,990,994,33,44,a,8,123,14,8.41,5.73,11.0388,7.0574,9.7018,11.649,2,8-Jul-04,4,241,245,1,30,46.5,19,Allison
SAES,359,995,992,47,40,b,7,130,x1,8.04,5.51,10.0463,7.4105,10.4591,11.8353,3,8-Jul-04,4,242,246,1,30,26.1,20,Allison
SAES,318,982,990,9,33,d,4,63,5,8.46,5.74,10.9402,7.8944,10.9115,11.3264,2,8-Jul-04,4,243,247,1,30,23,16,Allison
SAES,319,983,984,12,13,a,3,65,5,9.29,6,11.3649,8.7804,11.3678,13.2492,4,8-Jul-04,8,240,248,1,30,10.23,19,Allison
SAES,311,981,993,3,43,a,7,125,5,9.93,5.16,9.9314,7.1144,10.0591,13.1658,4,8-Jul-04,4,244,248,1,30,32.1,31,Allison
SAES,344,989,980,32,2,d,9,41,x7,8.16,5.13,11.1921,7.7046,10.4462,11.4022,3,8-Jul-04,7,244,251,1,30,21,15,Allison
SAES,351,991,988,35,28,d,2,4,x6,8.75,6.1,9.7358,7.3188,9.8822,10.8614,4,8-Jul-04,6,251,257,1,30,42.9,.,Allison
SAES,324,984,982,13,9,c,3,58,x3,7.6,5.06,8.2002,6.0089,8.4101,10.9013,4,8-Jul-04,5,252,257,1,30,25.6,.,Allison
SAES,308,980,989,2,32,b,2,28,9,8.9,5.25,12.3903,8.2572,11.1688,13.61,3,8-Jul-04,9,252,261,1,30,34.8,19,Allison
SAES,323,984,982,13,9,b,7,146,3,8.85,6.07,10.2785,7.0817,9.3207,10.7386,3,8-Jul-04,11,252,263,1,30,28.7,21,Allison
SAES,341,989,980,32,2,a,2,16,6,8.7,4.8,12.309,8.822,12.5731,13.5253,3,8-Jul-04,8,255,263,1,30,16.2,52,Allison
SAES,354,992,991,40,35,d,3,73,3,7.34,5.41,9.8557,6.133,9.6674,11.2564,4,8-Jul-04,4,259,263,1,30,30.2,21,Allison
SAES,349,991,988,35,28,b,6,115,5,7.28,5.05,8.2075,6.5532,8.25,9.4851,2,8-Jul-04,17,248,265,1,30,51,18,Allison
SAES,310,980,989,2,32,d,4,75,5,8.08,4.53,11.9243,8.2887,11.3011,12.5352,4,8-Jul-04,11,257,268,1,30,26,49,Allison
SAES,340,988,986,28,25,d,9,43,4,8.59,5.55,10.9073,8.0936,10.4196,11.899,2,8-Jul-04,4,265,269,1,30,50.8,15,Allison
SAES,332,986,983,25,12,c,5,93,x2,9.78,6.4,10.6645,8.4264,10.5652,12.4824,3,8-Jul-04,4,279,283,1,30,45,16,Allison
SAES,360,995,992,47,40,c,6,104,5,7.76,5.22,9.7827,6.4921,9.5263,12.1681,5,8-Jul-04,4,280,284,1,30,46.5,19,Allison
SAES,348,991,988,35,28,a,1,21,3,7.21,4.51,10.4306,7.968,10.5713,10.9165,3,8-Jul-04,5,287,292,1,30,41.2,16,Allison
SAES,331,986,983,25,12,b,4,71,3,8.27,5.36,10.6045,8.3363,11.1403,13.4333,3,8-Jul-04,5,287,292,1,30,25.4,23,Allison
SAES,347,990,994,33,44,d,5,106,x3,8.31,5.42,10.9923,8.2434,9.9047,11.6317,.,8-Jul-04,4,296,300,1,30,56.1,21,Allison
SAES,317,982,990,9,33,c,3,46,x1,8.43,6.85,11.1303,7.6906,10.934,12.9975,4,8-Jul-04,5,300,305,1,30,61,14,Allison
SAES,316,982,990,9,33,b,7,117,8,9.19,6.78,10.1398,7.5478,10.3506,12.5583,4,8-Jul-04,5,.,.,.,.,.,18,Allison
WEAU,23,887,888,23,24,a,6,91,8,9.82,7.7,10.5983,7.5496,10.7607,12.9005,11,8-Jul-04,4,20,24,0,0,21,.,Steve
WEAU,78,904,883,49,16,d,1,1,7,10.5,7.91,10.8581,8.0315,12.1433,11.4163,8,8-Jul-04,4,21,25,0,0,18.5,.,Steve
WEAU,25,887,888,23,24,c,3,58,6,10.12,7.16,11.2709,8.1819,11.9077,12.5997,11,8-Jul-04,4,21,25,0,0,10.5,3,Steve
WEAU,55,896,897,37,38,d,7,142,5,9.71,7.29,10.6281,8.8544,11.3167,11.9273,10,8-Jul-04,4,22,26,0,0,26,5,Steve
WEAU,77,904,883,49,16,c,7,134,5,8.73,6.57,10.6321,9.1723,11.8319,12.2439,8,8-Jul-04,4,22,26,0,0,23,5,Steve
WEAU,60,898,899,39,40,a,1,14,4,11.14,9.13,10.7272,8.395,11.4532,13.1725,9,8-Jul-04,4,22,26,0,0,19.5,4,Steve
WEAU,29,888,889,24,26,c,6,100,4,11.09,7.22,11.7406,9.3768,12.5484,13.5619,8,8-Jul-04,4,22,26,0,0,17.5,.,Steve
WEAU,33,889,890,26,27,d,9,41,4,10.02,8.74,12.2543,9.3766,12.7559,13.7494,10,8-Jul-04,4,22,26,0,0,18,7,Steve
WEAU,56,897,898,38,39,a,1,5,7,8.95,8.85,12.9272,9.8719,14.0021,13.9175,10,8-Jul-04,4,22,26,0,0,20,.,Steve
WEAU,35,890,891,27,28,b,2,20,4,8.73,5.8,11.2611,7.8261,10.9689,14.1593,8,8-Jul-04,4,22,26,0,0,17,4,Steve
WEAU,63,898,899,39,40,d,7,150,3,11.1,8.03,12.3046,8.8905,12.1918,14.7009,10,8-Jul-04,4,22,26,0,0,21.5,5,Steve
WEAU,69,901,902,44,46,b,1,9,4,11.51,6.49,10.3151,9.8423,12.6125,15.3385,9,8-Jul-04,4,22,26,0,0,20,2,Steve
WEAU,34,890,891,27,28,a,8,123,3,9.55,7.7,13.6335,9.5638,13.8868,15.6406,12,8-Jul-04,4,22,26,0,0,23,8,Steve
WEAU,53,896,897,37,38,b,3,50,4,8.09,6.13,10.0205,8.3794,10.3986,12.5322,12,8-Jul-04,4,23,27,0,0,20,5,Steve
WEAU,9,881,882,10,13,b,7,117,3,10.49,8.36,10.7372,8.892,12.194,12.209,9,8-Jul-04,4,24,28,0,0,23,4,Steve
WEAU,72,903,904,47,49,b,4,47,3,8.25,7.86,11.6774,8.819,11.7905,13.1343,9,8-Jul-04,4,24,28,0,0,18,5,Steve
WEAU,3,879,880,8,9,b,2,28,9,11.43,9.25,12.41,10.1239,14.0627,14.6162,10,8-Jul-04,4,24,28,0,0,11.8,4,Steve
WEAU,24,887,888,23,24,b,7,146,3,9.06,7.27,12.1914,9.5896,13.1085,14.627,12,8-Jul-04,4,24,28,0,0,25.4,5,Steve
WEAU,54,896,897,37,38,c,4,55,8,9.26,8.43,12.5298,10.2525,14.1148,11.5663,9,8-Jul-04,4,25,29,0,0,26.5,5,Steve
WEAU,73,903,904,47,49,c,3,69,4,10.57,7.68,11.9324,9.137,12.1084,12.285,7,8-Jul-04,4,25,29,0,0,15,6,Steve
WEAU,66,900,901,41,44,c,2,7,11,11.59,8.98,13.0676,9.9215,12.7177,13.1472,10,8-Jul-04,4,25,29,0,0,28.6,.,Steve
WEAU,64,900,901,41,44,a,6,108,7,10.04,8.9,12.3027,9.4796,12.5499,11.8701,12,8-Jul-04,4,26,30,0,0,25,5,Steve
WEAU,28,888,889,24,26,b,8,152,9,12.18,9.19,12.2292,10.8875,14.9734,12.0431,11,8-Jul-04,4,26,30,0,0,34,5,Steve
WEAU,11,881,882,10,13,d,4,63,4,9.76,6.58,11.2302,8.613,12.1825,12.7403,11,8-Jul-04,4,26,30,0,0,26,3,Steve
WEAU,61,898,899,39,40,b,5,90,14,10.81,5.84,10.0037,7.9463,11.0065,12.7848,12,8-Jul-04,4,26,30,0,0,23,.,Steve
WEAU,38,891,892,28,29,a,1,21,4,12.24,9.54,12.6335,9.6825,13.3435,13.4757,11,8-Jul-04,4,26,30,0,0,19.5,4,Steve
WEAU,39,891,892,28,29,b,6,115,8,11.5,9.24,14.106,10.4742,14.2086,13.4985,8,8-Jul-04,4,26,30,0,0,27,6,Steve
WEAU,4,879,880,8,9,c,5,114,5,10.44,9.33,12.7812,10.8086,14.0211,14.2846,8,8-Jul-04,4,26,30,0,0,20,5,Steve
WEAU,67,900,901,41,44,d,9,156,4,12.31,7.61,11.8141,9.9443,12.771,15.1775,9,8-Jul-04,4,26,30,0,0,25,.,Steve
WEAU,68,901,902,44,46,a,1,26,3,10.19,8.32,11.4672,9.3416,12.1361,15.2074,6,8-Jul-04,5,26,31,0,0,24.5,.,Steve
WEAU,76,904,883,49,16,b,9,37,3,10.47,7.94,10.6092,7.5909,10.9339,12.7954,8,8-Jul-04,5,27,32,0,0,24.5,.,Steve
WEAU,30,888,889,24,26,d,9,43,3,12.48,9.02,12.9876,9.1219,13.2336,13.1822,10,8-Jul-04,5,27,32,0,0,15,5,Steve
WEAU,15,885,886,21,22,a,4,59,4,10.47,8.48,12.0781,8.9377,12.025,14.2116,9,8-Jul-04,5,27,32,0,0,18,3,Steve
WEAU,74,903,904,47,49,d,6,116,7,11.03,9.58,11.6121,8.6689,11.7754,11.7754,11,8-Jul-04,4,28,32,0,0,20,3,Steve
WEAU,37,890,891,27,28,d,5,106,5,11.31,8.61,13.0409,10.3158,13.5279,12.4756,10,8-Jul-04,4,28,32,0,0,26,5,Steve
WEAU,41,891,892,28,29,d,2,4,6,10.71,8.24,12.0198,8.2829,11.7784,12.968,10,8-Jul-04,4,28,32,0,0,22,6,Steve
WEAU,48,894,895,33,36,c,6,87,5,9.61,8.06,10.963,8.3803,11.5047,13.2363,6,8-Jul-04,4,28,32,0,0,35,4,Steve
WEAU,71,903,904,47,49,a,9,42,4,10.87,9.35,11.9029,10.0246,13.7358,13.5788,11,8-Jul-04,4,28,32,0,0,37,3,Steve
WEAU,8,881,882,10,13,a,2,12,3,9.97,8.48,10.2961,7.9287,11.8249,13.8609,7,8-Jul-04,4,28,32,0,0,16,3,Steve
WEAU,26,887,888,23,24,d,8,147,12,12.03,9.56,13.2438,9.7644,13.1816,14.4199,14,8-Jul-04,4,28,32,0,0,25,3,Steve
WEAU,47,894,895,33,36,b,3,54,5,9.62,7.12,11.4417,8.8001,12.4216,15.344,9,8-Jul-04,4,28,32,0,0,21.5,3,Steve
WEAU,6,880,881,9,10,a,7,125,3,11.81,10.93,12.5828,9.9225,13.5648,15.4639,10,8-Jul-04,4,28,32,0,0,21,4,Steve
WEAU,5,879,880,8,9,d,4,75,6,10.24,7.94,12.8108,10.006,13.5074,15.6021,7,8-Jul-04,4,28,32,0,0,11,3,Steve
WEAU,2,879,880,8,9,a,6,107,11,11.82,8.28,13.444,11.3085,15.1387,16.0433,7,8-Jul-04,4,28,32,0,0,25,4,Steve
WEAU,40,891,892,28,29,c,5,81,5,10.27,8.62,10.1247,8.2811,11.3906,10.3009,7,8-Jul-04,4,29,33,0,0,25,5,Steve
WEAU,58,897,898,38,39,c,3,62,3,12.68,9.59,11.7182,8.5497,11.7229,11.4738,7,8-Jul-04,4,29,33,0,0,10.5,6,Steve
WEAU,1,878,879,3,8,a,8,124,4,10.67,7.89,13.8025,9.9177,12.4007,13.1736,12,8-Jul-04,12,22,34,0,0,21,4,Steve
WEAU,51,895,896,36,37,c,6,104,3,9.93,6.83,14.6108,8.9287,12.8274,11.6526,8,8-Jul-04,9,25,34,0,0,19,3,Steve
WEAU,70,901,902,44,46,c,4,52,4,9.47,8.66,11.1103,9.6933,12.1188,13.6774,8,8-Jul-04,6,28,34,0,0,28.6,4,Steve
WEAU,43,893,894,30,33,b,8,139,4,9.75,6.35,11.5183,8.5558,12.0911,12.2321,7,8-Jul-04,4,30,34,0,0,27,7,Steve
